상호명,도로명,위도,경도
할리스커피,서울특별시 서대문구 이화여대길,37.5589820481345,126.945146715104
할리스커피,서울특별시 구로구 디지털로31길,37.4851007224461,126.895349098476
할리스커피,서울특별시 서초구 서초대로38길,37.4904843229745,127.005365171451
할리스커피홍대역2번,서울특별시 마포구 동교로,37.5577468595849,126.923104929456
할리스포이,서울특별시 서초구 논현로19길,37.4765663342676,127.045086881855
할리스커피홍대역점,서울특별시 마포구 어울마당로,37.5548331697021,126.922739421251
할리스개화산점,서울특별시 강서구 양천로,37.5722445063632,126.806896679784
할리스연신내게임랜드,서울특별시 은평구 연서로26길,37.6172247962584,126.92022007838
할리스샹제리제점,서울특별시 강남구 테헤란로,37.5044122440609,127.049957661794
할리스커피,서울특별시 영등포구 여의대방로,37.5002047027429,126.919973576504
할리스,서울특별시 노원구 화랑로,37.6186136454943,127.077550241964
할리스커피상암DDMC점,서울특별시 마포구 매봉산로,37.5784434320684,126.892884654678
할리스대방역점,서울특별시 동작구 알마타길,37.5098012748359,126.924959178503
할리스커피용산아이파크몰,서울특별시 용산구 한강대로23길,37.5297632970146,126.964724267123
할리스커피역사문화공원점,서울특별시 중구 장충단로,37.5671680506988,127.008036619045
할리스커피구로거리공원점,서울특별시 구로구 구로중앙로28길,37.4997427757522,126.888630515363
할리스커피선유도역점TS카페,서울특별시 영등포구 양평로,37.5366985503736,126.896749544175
할리스커피수서점,서울특별시 강남구 밤고개로1길,37.4880132769347,127.101830759377
할리스커피구로디지털뉴스테이점,서울특별시 영등포구 시흥대로,37.4860680499891,126.90343091995
할리스커피한양대시티빌점,서울특별시 성동구 마조로1가길,37.5604844833226,127.039908176071
할리스,서울특별시 서대문구 통일로9안길,37.5660805604061,126.965319837288
할리스고덕그라시움,서울특별시 강동구 동남로82길,37.5608600518988,127.161365730666
할리스코,서울특별시 강서구 마곡중앙6로,37.560391911309,126.828987013432
할리스신림역점,서울특별시 관악구 신림로,37.4822269591328,126.929673588993
할리스커피수유,서울특별시 강북구 도봉로82길,37.6358732541917,127.024368400782
할리스커피,서울특별시 양천구 중앙로,37.5190603870245,126.853671845774
할리스커피장승배기역점,서울특별시 동작구 장승배기로11가길,37.5055572368187,126.938897810938
할리스커피왕십리역점,서울특별시 성동구 왕십리광장로,37.5614361598608,127.038379235542
할리스숙대,서울특별시 용산구 청파로,37.5442792020178,126.970917216948
할리스시흥,서울특별시 금천구 시흥대로,37.4537827011915,126.900443898603
할리스테이,서울특별시 양천구 오목로,37.5256004015329,126.858164964814
할리스홍,서울특별시 서대문구 홍제내길,37.5847880744903,126.936143739363
할리스커피충정래미안,서울특별시 중구 중림로,37.5589687501545,126.966052022656
할리스엘지리테일,서울특별시 종로구 새문안로,37.5692616842383,126.971558426278
할리스커피난곡,서울특별시 관악구 남부순환로,37.4824191215345,126.916159190088
할리스커피,서울특별시 영등포구 도림로,37.4930149857621,126.897607306742
할리스커피이수역점,서울특별시 동작구 동작대로,37.4840189774216,126.981536300944
할리스커피,서울특별시 강북구 도봉로,37.6267377223807,127.025575385604
모닝에프디할리스커피노량진역점,서울특별시 동작구 노량진로,37.513967763775,126.943337317706
할리스커피,서울특별시 구로구 디지털로34길,37.4851419229746,126.898797191348
할리스커피구로역점,서울특별시 구로구 새말로,37.5018087399053,126.883171229613
할리스커피도심,서울특별시 강남구 테헤란로87길,37.5096240415368,127.059426824816
할리스커피남부,서울특별시 서초구 서초중앙로,37.4867236974339,127.015738833106
할리스도심2,서울특별시 강남구 테헤란로87길,37.5096240415368,127.059426824816
할리스독립문역점,서울특별시 종로구 통일로,37.5743649459006,126.958582581925
할리스커피테크노마트점,서울특별시 광진구 광나루로56길,37.53571340911,127.095680669092
할리스커피,서울특별시 관악구 관악로,37.4804982244825,126.952944525134
할리스커피논현역점,서울특별시 서초구 신반포로,37.5104122520038,127.020054110073
할리스커피,서울특별시 성북구 동소문로20가길,37.5927499152969,127.017888381223
서울고무상사할리스종로5가점,서울특별시 종로구 동호로,37.570186736174,127.001645973302
할리스,서울특별시 광진구 아차산로,37.5406010925762,127.069516198297
할리스커피,서울특별시 강남구 학동로,37.5199528137987,127.05524727092
할리스고덕리엔파크점,서울특별시 강동구 상일로,37.5605009538711,127.170481411937
할리스커피굽은다리역점,서울특별시 강동구 양재대로,37.5476718857577,127.142999093449
케이지할리스에프앤비,서울특별시 중구 통일로,37.5635826036441,126.969202890528
할리스커피,서울특별시 송파구 동남로,37.4905844245925,127.125060995035
할리스커피교통회관점,서울특별시 송파구 올림픽로,37.5157213544326,127.105457990906
할리스아시아선수촌점,서울특별시 송파구 백제고분로,37.5070269838359,127.079762064854
위스테이지할리스서울,서울특별시 서대문구 거북골로,37.5789141904587,126.923320910758
할리스가산디지털단지점,서울특별시 금천구 가산디지털1로,37.4819075047515,126.881567999979
할리스커피무악재역점,서울특별시 서대문구 통일로,37.5825829878698,126.950508750402
할리스방이역점,서울특별시 송파구 양재대로72길,37.5099482848172,127.127504455617
할리스명동퍼시픽호텔점,서울특별시 중구 퇴계로20길,37.559704428125,126.985419212356
할리스청담삼성로점,서울특별시 강남구 삼성로119길,37.516302495017,127.050621412309
할리스충무로점,서울특별시 중구 퇴계로36길,37.5606389769497,126.993544686906
할리스커피구로디지털단지역점,서울특별시 구로구 디지털로32나길,37.4845333814883,126.901180619405
할리스목동삼성쉐르빌점,서울특별시 양천구 목동동로,37.5224920902293,126.870373615851
할리스커피주협의회,서울특별시 서초구 서초대로,37.4861246395151,126.986449068122
할리스신도림테크노마트점,서울특별시 구로구 새말로,37.5070380397769,126.89020763235
할리스강변역점,서울특별시 광진구 구의강변로,37.5358247745794,127.092579003248
할리스가산대륭2,서울특별시 금천구 가산디지털1로,37.4786966484392,126.883142198806
할리스노원역점,서울특별시 노원구 노해로,37.6543174710006,127.062149199416
할리스북한산DI점,서울특별시 은평구 북한산로,37.6518281378719,126.938519801359
